0110;w14;1;0101
0110;w14;0;0101
0110;w15;-;0101
0110;w15;1;0101
0110;w15;0;0101
0110;w16;-;0101
0110;w16;1;0101
0110;w16;0;0000
0110;w17;-;0101
0110;w17;1;0101
0110;w17;0;0000
0110;w18;-;0101
0110;w18;1;0101
0110;w18;0;0000
0110;w19;-;0101
0110;w19;1;0101
0110;w19;0;0100
0110;w20;-;0101
0110;w20;1;0100
0110;w20;0;0101
0110;w21;-;0101
0110;w21;1;0101
0110;w21;0;0101
0110;w22;-;0101
0110;w22;1;0101
0110;w22;0;0101
0110;w23;-;0101
0110;w23;1;0100
0110;w23;0;0101
0110;w24;-;0101
0110;w24;1;0101
0110;w24;0;0100
0110;w25;-;0101
0110;w25;1;0101
0110;w25;0;0101
0110;w26;-;0101
0110;w26;1;0101
0110;w26;0;0111
0110;w27;-;0101
0110;w27;1;0101
0110;w27;0;0111
0110;w28;-;0101
0110;w28;1;0101
0110;w28;0;0111
0110;w29;-;0101
0110;w29;1;0101
0110;w29;0;0111
0110;w30;-;0101
0110;w30;1;0111
0110;w30;0;0101
0111;w1;-;1011
0111;w1;1;1101
0111;w1;0;1011
0111;w2;-;1011
0111;w2;1;1011
0111;w2;0;1101
0111;w3;-;1011
0111;w3;1;1101
0111;w3;0;1011
0111;w4;-;1011
0111;w4;1;1011
0111;w4;0;1011
0111;w5;-;1011
0111;w5;1;0100
0111;w5;0;1011
0111;w6;-;1011
0111;w6;1;1011
0111;w6;0;0100
0111;w7;-;1011
0111;w7;1;1011
0111;w7;0;0100
0111;w8;-;1011
0111;w8;1;1100
0111;w8;0;1011
0111;w9;-;1011
0111;w9;1;1011
0111;w9;0;1011
0111;w10;-;1011
0111;w10;1;1011
0111;w10;0;1011
0111;w11;-;1011
0111;w11;1;1101
0111;w11;0;1011
0111;w12;-;1011
0111;w12;1;1011
0111;w12;0;1011
0111;w13;-;1011
0111;w13;1;1011
0111;w13;0;1011
0111;w14;-;1011
0111;w14;1;1011
0111;w14;0;1011
0111;w15;-;1011
0111;w15;1;1101
0111;w15;0;1011
0111;w16;-;1011
0111;w16;1;1011
0111;w16;0;1011
0111;w17;-;1011
0111;w17;1;1101
0111;w17;0;1011
0111;w18;-;1011
0111;w18;1;1101
0111;w18;0;1011
0111;w19;-;1011
0111;w19;1;1001
0111;w19;0;1011
0111;w20;-;1011
0111;w20;1;1011
0111;w20;0;1011
0111;w21;-;1011
0111;w21;1;1010
0111;w21;0;1011
0111;w22;-;1011
0111;w22;1;1010
0111;w22;0;1011
0111;w23;-;1011
0111;w23;1;1010
0111;w23;0;1011
0111;w24;-;1011
0111;w24;1;1011
0111;w24;0;1010
0111;w25;-;1011
0111;w25;1;1011
0111;w25;0;1011
0111;w26;-;1011
0111;w26;1;1011
0111;w26;0;1011
0111;w27;-;1011
0111;w27;1;1011
0111;w27;0;1011
0111;w28;-;1011
0111;w28;1;1001
0111;w28;0;1011
0111;w29;-;1011
0111;w29;1;1001
0111;w29;0;1011
0111;w30;-;1011
0111;w30;1;1011
0111;w30;0;1001
1000;w1;-;1100
1000;w1;1;1100
1000;w1;0;0110
1000;w2;-;1100
1000;w2;1;1100
1000;w2;0;1111
1000;w3;-;1100
1000;w3;1;1111
1000;w3;0;1100
1000;w4;-;1100
1000;w4;1;1100
1000;w4;0;1101
1000;w5;-;1100
1000;w5;1;0111
1000;w5;0;1100
1000;w6;-;1100
1000;w6;1;0111
1000;w6;0;1100
1000;w7;-;1100
1000;w7;1;1100
1000;w7;0;0111
1000;w8;-;1100
1000;w8;1;1111
1000;w8;0;1100
1000;w9;-;1100
1000;w9;1;1100
1000;w9;0;1100
1000;w10;-;1100
1000;w10;1;1100
1000;w10;0;1111
1000;w11;-;1100
1000;w11;1;1100
1000;w11;0;1100
1000;w12;-;1100
1000;w12;1;1000
1000;w12;0;1100
1000;w13;-;1100
1000;w13;1;1100
1000;w13;0;1100
1000;w14;-;1100
1000;w14;1;1100
1000;w14;0;1000
1000;w15;-;1100
1000;w15;1;1100
1000;w15;0;1000
1000;w16;-;1100
1000;w16;1;1100
1000;w16;0;1100
1000;w17;-;1100
1000;w17;1;1100
1000;w17;0;1100
1000;w18;-;1100
1000;w18;1;1100
1000;w18;0;1000
1000;w19;-;1100
1000;w19;1;1100
1000;w19;0;1100
1000;w20;-;1100
1000;w20;1;1100
1000;w20;0;1101
1000;w21;-;1100
1000;w21;1;1100
1000;w21;0;1100
1000;w22;-;1100
1000;w22;1;1100
1000;w22;0;1101
1000;w23;-;1100
1000;w23;1;1100
1000;w23;0;1101
1000;w24;-;1100
1000;w24;1;1101
1000;w24;0;1100
1000;w25;-;1100
1000;w25;1;1100
1000;w25;0;1110
1000;w26;-;1100
1000;w26;1;1100
1000;w26;0;1110
1000;w27;-;1100
1000;w27;1;1100
1000;w27;0;1110
1000;w28;-;1100
1000;w28;1;1100
1000;w28;0;1110
1000;w29;-;1100
1000;w29;1;1100
1000;w29;0;1110
1000;w30;-;1100
1000;w30;1;1110
1000;w30;0;1100
1001;w1;-;0111
1001;w1;1;0111
1001;w1;0;1110
1001;w2;-;0111
1001;w2;1;0111
1001;w2;0;0111
1001;w3;-;0111
1001;w3;1;0111
1001;w3;0;0111
1001;w4;-;0111
1001;w4;1;0111
1001;w4;0;0111
1001;w5;-;0111
1001;w5;1;1100
1001;w5;0;0111
1001;w6;-;0111
1001;w6;1;0111
1001;w6;0;1100
1001;w7;-;0111
1001;w7;1;1100
1001;w7;0;0111
1001;w8;-;0111
1001;w8;1;0111
1001;w8;0;0100
1001;w9;-;0111
1001;w9;1;0111
1001;w9;0;0100
1001;w10;-;0111
1001;w10;1;0100
1001;w10;0;0111
1001;w11;-;0111
1001;w11;1;0111
1001;w11;0;0111
1001;w12;-;0111
1001;w12;1;0011
1001;w12;0;0111
1001;w13;-;0111
1001;w13;1;0111
1001;w13;0;0111
1001;w14;-;0111
1001;w14;1;0111
1001;w14;0;0011
1001;w15;-;0111
1001;w15;1;0111
1001;w15;0;0011
1001;w16;-;0111
1001;w16;1;0111
1001;w16;0;0111
1001;w17;-;0111
1001;w17;1;0111
1001;w17;0;0111
1001;w18;-;0111
1001;w18;1;0111
1001;w18;0;0011
1001;w19;-;0111
1001;w19;1;0111
1001;w19;0;0111
1001;w20;-;0111
1001;w20;1;0111
1001;w20;0;0111
1001;w21;-;0111
1001;w21;1;0111
1001;w21;0;0111
1001;w22;-;0111
1001;w22;1;0111
1001;w22;0;0111
1001;w23;-;0111
1001;w23;1;0110
1001;w23;0;0111
1001;w24;-;0111
1001;w24;1;0111
1001;w24;0;0110
1001;w25;-;0111
1001;w25;1;0111
1001;w25;0;0111
1001;w26;-;0111
1001;w26;1;0111
1001;w26;0;0111
1001;w27;-;0111
1001;w27;1;0111
1001;w27;0;0111
1001;w28;-;0111
1001;w28;1;0111
1001;w28;0;0111
1001;w29;-;0111
1001;w29;1;0101
1001;w29;0;0111
1001;w30;-;0111
1001;w30;1;0111
1001;w30;0;0101
1010;w1;-;1111
1010;w1;1;1111
1010;w1;0;1000
1010;w2;-;1111
1010;w2;1;1000
1010;w2;0;1111
1010;w3;-;1111
1010;w3;1;1111
1010;w3;0;1000
1010;w4;-;1111
1010;w4;1;1110
1010;w4;0;1111
1010;w5;-;1111
1010;w5;1;0011
1010;w5;0;1111
1010;w6;-;1111
1010;w6;1;0011
1010;w6;0;1111
1010;w7;-;1111
1010;w7;1;1111
1010;w7;0;0011
1010;w8;-;1111
1010;w8;1;1111
1010;w8;0;1111
1010;w9;-;1111
1010;w9;1;1111
1010;w9;0;1111
1010;w10;-;1111
1010;w10;1;1111
1010;w10;0;1111
1010;w11;-;1111
1010;w11;1;1111
1010;w11;0;1011
1010;w12;-;1111
1010;w12;1;1111
1010;w12;0;1111
1010;w13;-;1111
1010;w13;1;1111
1010;w13;0;1111
1010;w14;-;1111
1010;w14;1;1111
1010;w14;0;1111
1010;w15;-;1111
1010;w15;1;1111
1010;w15;0;1111
1010;w16;-;1111
1010;w16;1;1111
1010;w16;0;1111
1010;w17;-;1111
1010;w17;1;1111
1010;w17;0;1111
1010;w18;-;1111
1010;w18;1;1111
1010;w18;0;1011
1010;w19;-;1111
1010;w19;1;1111
1010;w19;0;1101
1010;w20;-;1111
1010;w20;1;1111
1010;w20;0;1111
1010;w21;-;1111
1010;w21;1;1111
1010;w21;0;1111
1010;w22;-;1111
1010;w22;1;1111
1010;w22;0;1111
1010;w23;-;1111
1010;w23;1;1110
1010;w23;0;1111
1010;w24;-;1111
1010;w24;1;1111
1010;w24;0;1110
1010;w25;-;1111
1010;w25;1;1111
1010;w25;0;1111
1010;w26;-;1111
1010;w26;1;1111
1010;w26;0;1111
1010;w27;-;1111
1010;w27;1;1101
1010;w27;0;1111
1010;w28;-;1111
1010;w28;1;1111
1010;w28;0;1111
1010;w29;-;1111
1010;w29;1;1101
1010;w29;0;1111
1010;w30;-;1111
1010;w30;1;1111
1010;w30;0;1101
1011;w1;-;0001
1011;w1;1;0001
1011;w1;0;0000
1011;w2;-;0001
1011;w2;1;0000
1011;w2;0;0001
1011;w3;-;0001
1011;w3;1;0001
1011;w3;0;0000
1011;w4;-;0001
1011;w4;1;0000
1011;w4;0;0001
1011;w5;-;0001
1011;w5;1;1101
1011;w5;0;0001
1011;w6;-;0001
1011;w6;1;0001
1011;w6;0;1101
1011;w7;-;0001
1011;w7;1;1101
1011;w7;0;0001
1011;w8;-;0001
1011;w8;1;0001
1011;w8;0;0011
1011;w9;-;0001
1011;w9;1;0011
1011;w9;0;0001
1011;w10;-;0001
1011;w10;1;0001
1011;w10;0;0011
1011;w11;-;0001
1011;w11;1;0101
1011;w11;0;0001
1011;w12;-;0001
1011;w12;1;0001
1011;w12;0;0101
1011;w13;-;0001
1011;w13;1;0001
1011;w13;0;0101
1011;w14;-;0001
1011;w14;1;0101
1011;w14;0;0001
1011;w15;-;0001
1011;w15;1;0101
1011;w15;0;0001
1011;w16;-;0001
1011;w16;1;0101
1011;w16;0;0001
1011;w17;-;0001
1011;w17;1;0101
1011;w17;0;0001
1011;w18;-;0001
1011;w18;1;0101
1011;w18;0;0001
1011;w19;-;0001
1011;w19;1;0011
1011;w19;0;0001
1011;w20;-;0001
1011;w20;1;0001
1011;w20;0;0001
1011;w21;-;0001
1011;w21;1;0001
1011;w21;0;0001
1011;w22;-;0001
1011;w22;1;0001
1011;w22;0;0001
1011;w23;-;0001
1011;w23;1;0000
1011;w23;0;0001
1011;w24;-;0001
1011;w24;1;0001
1011;w24;0;0000
1011;w25;-;0001
1011;w25;1;0001
1011;w25;0;0011
1011;w26;-;0001
1011;w26;1;0001
1011;w26;0;0011
1011;w27;-;0001
1011;w27;1;0001
1011;w27;0;0011
1011;w28;-;0001
1011;w28;1;0001
1011;w28;0;0011
1011;w29;-;0001
1011;w29;1;0001
1011;w29;0;0011
1011;w30;-;0001
1011;w30;1;0011
1011;w30;0;0001
1100;w1;-;0010
1100;w1;1;1000
1100;w1;0;0010
1100;w2;-;0010
1100;w2;1;0010
1100;w2;0;0011
1100;w3;-;0010
1100;w3;1;0011
1100;w3;0;0010
1100;w4;-;0010
1100;w4;1;0010
1100;w4;0;0011
1100;w5;-;0010
1100;w5;1;0010
1100;w5;0;1010
1100;w6;-;0010
1100;w6;1;0010
1100;w6;0;1010
1100;w7;-;0010
1100;w7;1;1010
1100;w7;0;0010
1100;w8;-;0010
1100;w8;1;0010
1100;w8;0;0010
1100;w9;-;0010
1100;w9;1;0010
1100;w9;0;0010
1100;w10;-;0010
1100;w10;1;0010
1100;w10;0;0011
1100;w11;-;0010
1100;w11;1;0111
1100;w11;0;0010
1100;w12;-;0010
1100;w12;1;0010
1100;w12;0;0111
1100;w13;-;0010
1100;w13;1;0010
1100;w13;0;0111
1100;w14;-;0010
1100;w14;1;0111
1100;w14;0;0010
1100;w15;-;0010
1100;w15;1;0111
1100;w15;0;0010
1100;w16;-;0010
1100;w16;1;0000
1100;w16;0;0010
1100;w17;-;0010
1100;w17;1;0111
1100;w17;0;0010
1100;w18;-;0010
1100;w18;1;0111
1100;w18;0;0010
1100;w19;-;0010
1100;w19;1;0010
1100;w19;0;0010
1100;w20;-;0010
1100;w20;1;0010
1100;w20;0;0011
1100;w21;-;0010
1100;w21;1;0010
1100;w21;0;0010
1100;w22;-;0010
1100;w22;1;0010
1100;w22;0;0011
1100;w23;-;0010
1100;w23;1;0010
1100;w23;0;0011
1100;w24;-;0010
1100;w24;1;0011
1100;w24;0;0010
1100;w25;-;0010
1100;w25;1;0000
1100;w25;0;0010
1100;w26;-;0010
1100;w26;1;0000
1100;w26;0;0010
1100;w27;-;0010
1100;w27;1;0010
1100;w27;0;0010
1100;w28;-;0010
1100;w28;1;0010
1100;w28;0;0010
1100;w29;-;0010
1100;w29;1;0000
1100;w29;0;0010
1100;w30;-;0010
1100;w30;1;0010
1100;w30;0;0000
1101;w1;-;1110
1101;w1;1;0111
1101;w1;0;1110
1101;w2;-;1110
1101;w2;1;1110
1101;w2;0;1111
1101;w3;-;1110
1101;w3;1;1111
1101;w3;0;1110
1101;w4;-;1110
1101;w4;1;1110
1101;w4;0;1111
1101;w5;-;1110
1101;w5;1;1110
1101;w5;0;0110
1101;w6;-;1110
1101;w6;1;0110
1101;w6;0;1110
1101;w7;-;1110
1101;w7;1;1110
1101;w7;0;0110
1101;w8;-;1110
1101;w8;1;1110
1101;w8;0;1110
1101;w9;-;1110
1101;w9;1;1110
1101;w9;0;1110
1101;w10;-;1110
1101;w10;1;1110
1101;w10;0;1111
1101;w11;-;1110
1101;w11;1;1110
1101;w11;0;1110
1101;w12;-;1110
1101;w12;1;1110
1101;w12;0;1110
1101;w13;-;1110
1101;w13;1;1010
1101;w13;0;1110
1101;w14;-;1110
1101;w14;1;1110
1101;w14;0;1010
1101;w15;-;1110
1101;w15;1;1110
1101;w15;0;1010
1101;w16;-;1110
1101;w16;1;1100
1101;w16;0;1110
1101;w17;-;1110
1101;w17;1;1110
1101;w17;0;1110
1101;w18;-;1110
1101;w18;1;1110
1101;w18;0;1010
1101;w19;-;1110
1101;w19;1;1111
1101;w19;0;1110
1101;w20;-;1110
1101;w20;1;1110
1101;w20;0;1111
1101;w21;-;1110
1101;w21;1;1110
1101;w21;0;1110
1101;w22;-;1110
1101;w22;1;1110
1101;w22;0;1111
1101;w23;-;1110
1101;w23;1;1110
1101;w23;0;1111
1101;w24;-;1110
1101;w24;1;1111
1101;w24;0;1110
1101;w25;-;1110
1101;w25;1;1100
1101;w25;0;1110
1101;w26;-;1110
1101;w26;1;1100
1101;w26;0;1110
1101;w27;-;1110
1101;w27;1;1110
1101;w27;0;1110
1101;w28;-;1110
1101;w28;1;1110
1101;w28;0;1110
1101;w29;-;1110
1101;w29;1;1100
1101;w29;0;1110
1101;w30;-;1110
1101;w30;1;1110
1101;w30;0;1100
1110;w1;-;1000
1110;w1;1;1111
1110;w1;0;1000
1110;w2;-;1000
1110;w2;1;1000
1110;w2;0;1111
1110;w3;-;1000
1110;w3;1;1111
1110;w3;0;1000
1110;w4;-;1000
1110;w4;1;1000
1110;w4;0;1001
